"Category","Folder","Asset ID / Code","Asset Name","Filename","CDN URL","GitHub Raw URL","Google Sheets Image Formula"
"Hero Selection Photo","hero_selection","17","Fanny","17_Fanny_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/17_Fanny_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/17_Fanny_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/17_Fanny_selection.png"")"
"Hero Selection Photo","hero_selection","18","Layla","18_Layla_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/18_Layla_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/18_Layla_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/18_Layla_selection.png"")"
"Hero Selection Photo","hero_selection","19","Minotaur","19_Minotaur_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/19_Minotaur_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/19_Minotaur_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/19_Minotaur_selection.png"")"
"Hero Selection Photo","hero_selection","1","Miya","1_Miya_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/1_Miya_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/1_Miya_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/1_Miya_selection.png"")"
"Hero Selection Photo","hero_selection","20","Lolita","20_Lolita_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/20_Lolita_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/20_Lolita_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/20_Lolita_selection.png"")"
"Hero Selection Photo","hero_selection","21","Hayabusa","21_Hayabusa_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/21_Hayabusa_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/21_Hayabusa_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/21_Hayabusa_selection.png"")"
"Hero Selection Photo","hero_selection","22","Freya","22_Freya_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/22_Freya_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/22_Freya_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/22_Freya_selection.png"")"
"Hero Selection Photo","hero_selection","23","Gord","23_Gord_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/23_Gord_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/23_Gord_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/23_Gord_selection.png"")"
"Hero Selection Photo","hero_selection","24","Natalia","24_Natalia_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/24_Natalia_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/24_Natalia_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/24_Natalia_selection.png"")"
"Hero Selection Photo","hero_selection","25","Kagura","25_Kagura_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/25_Kagura_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/25_Kagura_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/25_Kagura_selection.png"")"
"Hero Selection Photo","hero_selection","26","Chou","26_Chou_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/26_Chou_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/26_Chou_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/26_Chou_selection.png"")"
"Hero Selection Photo","hero_selection","27","Sun","27_Sun_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/27_Sun_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/27_Sun_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/27_Sun_selection.png"")"
"Hero Selection Photo","hero_selection","28","Alpha","28_Alpha_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/28_Alpha_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/28_Alpha_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/28_Alpha_selection.png"")"
"Hero Selection Photo","hero_selection","29","Ruby","29_Ruby_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/29_Ruby_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/29_Ruby_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/29_Ruby_selection.png"")"
"Hero Selection Photo","hero_selection","2","Balmond","2_Balmond_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/2_Balmond_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/2_Balmond_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/2_Balmond_selection.png"")"
"Hero Selection Photo","hero_selection","30","Yi Sun","30_Yi_Sun_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/30_Yi_Sun_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/30_Yi_Sun_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/30_Yi_Sun_selection.png"")"
"Hero Selection Photo","hero_selection","31","Moskov","31_Moskov_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/31_Moskov_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/31_Moskov_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/31_Moskov_selection.png"")"
"Hero Selection Photo","hero_selection","32","Johnson","32_Johnson_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/32_Johnson_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/32_Johnson_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/32_Johnson_selection.png"")"
"Hero Selection Photo","hero_selection","33","Cyclops","33_Cyclops_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/33_Cyclops_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/33_Cyclops_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/33_Cyclops_selection.png"")"
"Hero Selection Photo","hero_selection","34","Estes","34_Estes_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/34_Estes_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/34_Estes_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/34_Estes_selection.png"")"
"Hero Selection Photo","hero_selection","35","Hilda","35_Hilda_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/35_Hilda_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/35_Hilda_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/35_Hilda_selection.png"")"
"Hero Selection Photo","hero_selection","36","Aurora","36_Aurora_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/36_Aurora_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/36_Aurora_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/36_Aurora_selection.png"")"
"Hero Selection Photo","hero_selection","37","Lapu","37_Lapu_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/37_Lapu_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/37_Lapu_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/37_Lapu_selection.png"")"
"Hero Selection Photo","hero_selection","38","Vexana","38_Vexana_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/38_Vexana_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/38_Vexana_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/38_Vexana_selection.png"")"
"Hero Selection Photo","hero_selection","39","Roger","39_Roger_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/39_Roger_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/39_Roger_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/39_Roger_selection.png"")"
"Hero Selection Photo","hero_selection","3","Saber","3_Saber_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/3_Saber_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/3_Saber_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/3_Saber_selection.png"")"
"Hero Selection Photo","hero_selection","40","Karrie","40_Karrie_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/40_Karrie_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/40_Karrie_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/40_Karrie_selection.png"")"
"Hero Selection Photo","hero_selection","41","Gatotkaca","41_Gatotkaca_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/41_Gatotkaca_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/41_Gatotkaca_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/41_Gatotkaca_selection.png"")"
"Hero Selection Photo","hero_selection","42","Harley","42_Harley_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/42_Harley_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/42_Harley_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/42_Harley_selection.png"")"
"Hero Selection Photo","hero_selection","43","Irithel","43_Irithel_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/43_Irithel_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/43_Irithel_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/43_Irithel_selection.png"")"
"Hero Selection Photo","hero_selection","44","Grock","44_Grock_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/44_Grock_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/44_Grock_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/44_Grock_selection.png"")"
"Hero Selection Photo","hero_selection","45","Argus","45_Argus_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/45_Argus_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/45_Argus_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/45_Argus_selection.png"")"
"Hero Selection Photo","hero_selection","46","Odette","46_Odette_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/46_Odette_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/46_Odette_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/46_Odette_selection.png"")"
"Hero Selection Photo","hero_selection","47","Lancelot","47_Lancelot_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/47_Lancelot_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/47_Lancelot_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/47_Lancelot_selection.png"")"
"Hero Selection Photo","hero_selection","48","Diggie","48_Diggie_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/48_Diggie_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/48_Diggie_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/48_Diggie_selection.png"")"
"Hero Selection Photo","hero_selection","49","Hylos","49_Hylos_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/49_Hylos_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/49_Hylos_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/49_Hylos_selection.png"")"
"Hero Selection Photo","hero_selection","4","Alice","4_Alice_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/4_Alice_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/4_Alice_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/4_Alice_selection.png"")"
"Hero Selection Photo","hero_selection","50","Zhask","50_Zhask_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/50_Zhask_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/50_Zhask_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/50_Zhask_selection.png"")"
"Hero Selection Photo","hero_selection","51","Helcurt","51_Helcurt_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/51_Helcurt_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/51_Helcurt_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/51_Helcurt_selection.png"")"
"Hero Selection Photo","hero_selection","52","Pharsa","52_Pharsa_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/52_Pharsa_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/52_Pharsa_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/52_Pharsa_selection.png"")"
"Hero Selection Photo","hero_selection","53","Lesley","53_Lesley_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/53_Lesley_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/53_Lesley_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/53_Lesley_selection.png"")"
"Hero Selection Photo","hero_selection","54","Jawhead","54_Jawhead_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/54_Jawhead_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/54_Jawhead_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/54_Jawhead_selection.png"")"
"Hero Selection Photo","hero_selection","55","Angela","55_Angela_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/55_Angela_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/55_Angela_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/55_Angela_selection.png"")"
"Hero Selection Photo","hero_selection","56","Gusion","56_Gusion_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/56_Gusion_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/56_Gusion_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/56_Gusion_selection.png"")"
"Hero Selection Photo","hero_selection","57","Valir","57_Valir_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/57_Valir_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/57_Valir_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/57_Valir_selection.png"")"
"Hero Selection Photo","hero_selection","58","Martis","58_Martis_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/58_Martis_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/58_Martis_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/58_Martis_selection.png"")"
"Hero Selection Photo","hero_selection","59","Uranus","59_Uranus_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/59_Uranus_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/59_Uranus_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/59_Uranus_selection.png"")"
"Hero Selection Photo","hero_selection","5","Nana","5_Nana_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/5_Nana_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/5_Nana_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/5_Nana_selection.png"")"
"Hero Selection Photo","hero_selection","60","Hanabi","60_Hanabi_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/60_Hanabi_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/60_Hanabi_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/60_Hanabi_selection.png"")"
"Hero Selection Photo","hero_selection","61","Chang e","61_Chang_e_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/61_Chang_e_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/61_Chang_e_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/61_Chang_e_selection.png"")"
"Hero Selection Photo","hero_selection","62","Kaja","62_Kaja_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/62_Kaja_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/62_Kaja_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/62_Kaja_selection.png"")"
"Hero Selection Photo","hero_selection","63","Selena","63_Selena_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/63_Selena_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/63_Selena_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/63_Selena_selection.png"")"
"Hero Selection Photo","hero_selection","64","Aldous","64_Aldous_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/64_Aldous_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/64_Aldous_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/64_Aldous_selection.png"")"
"Hero Selection Photo","hero_selection","65","Claude","65_Claude_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/65_Claude_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/65_Claude_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/65_Claude_selection.png"")"
"Hero Selection Photo","hero_selection","66","Vale","66_Vale_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/66_Vale_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/66_Vale_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/66_Vale_selection.png"")"
"Hero Selection Photo","hero_selection","67","Leomord","67_Leomord_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/67_Leomord_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/67_Leomord_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/67_Leomord_selection.png"")"
"Hero Selection Photo","hero_selection","68","Lunox","68_Lunox_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/68_Lunox_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/68_Lunox_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/68_Lunox_selection.png"")"
"Hero Selection Photo","hero_selection","69","Hanzo","69_Hanzo_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/69_Hanzo_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/69_Hanzo_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/69_Hanzo_selection.png"")"
"Hero Selection Photo","hero_selection","6","Tigreal","6_Tigreal_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/6_Tigreal_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/6_Tigreal_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/6_Tigreal_selection.png"")"
"Hero Selection Photo","hero_selection","70","Belerick","70_Belerick_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/70_Belerick_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/70_Belerick_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/70_Belerick_selection.png"")"
"Hero Selection Photo","hero_selection","71","Kimmy","71_Kimmy_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/71_Kimmy_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/71_Kimmy_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/71_Kimmy_selection.png"")"
"Hero Selection Photo","hero_selection","72","Thamuz","72_Thamuz_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/72_Thamuz_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/72_Thamuz_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/72_Thamuz_selection.png"")"
"Hero Selection Photo","hero_selection","73","Harith","73_Harith_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/73_Harith_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/73_Harith_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/73_Harith_selection.png"")"
"Hero Selection Photo","hero_selection","74","Minsitthar","74_Minsitthar_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/74_Minsitthar_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/74_Minsitthar_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/74_Minsitthar_selection.png"")"
"Hero Selection Photo","hero_selection","75","Kadita","75_Kadita_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/75_Kadita_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/75_Kadita_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/75_Kadita_selection.png"")"
"Hero Selection Photo","hero_selection","76","Faramis","76_Faramis_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/76_Faramis_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/76_Faramis_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/76_Faramis_selection.png"")"
"Hero Selection Photo","hero_selection","77","Badang","77_Badang_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/77_Badang_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/77_Badang_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/77_Badang_selection.png"")"
"Hero Selection Photo","hero_selection","78","Khufra","78_Khufra_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/78_Khufra_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/78_Khufra_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/78_Khufra_selection.png"")"
"Hero Selection Photo","hero_selection","79","Granger","79_Granger_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/79_Granger_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/79_Granger_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/79_Granger_selection.png"")"
"Hero Selection Photo","hero_selection","7","Alucard","7_Alucard_selection.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/7_Alucard_selection.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_selection/7_Alucard_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/7_Alucard_selection.png"")"
