"HERO ID","HERO NAME","Circle Photo URL","Circle Image Formula","Ban Photo URL","Ban Image Formula","Selection Photo URL","Selection Image Formula"
"81","Esmeralda","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/81_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/81_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/81_Esmeralda_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/81_Esmeralda_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/81_Esmeralda_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/81_Esmeralda_selection.png"")"
"82","Terizla","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/82_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/82_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/82_Terizla_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/82_Terizla_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/82_Terizla_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/82_Terizla_selection.png"")"
"83","X.Borg","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/83_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/83_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/83_X.Borg_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/83_X.Borg_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/83_X.Borg_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/83_X.Borg_selection.png"")"
"84","Ling","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/84_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/84_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/84_Ling_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/84_Ling_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/84_Ling_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/84_Ling_selection.png"")"
"85","Dyrroth","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/85_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/85_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/85_Dyrroth_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/85_Dyrroth_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/85_Dyrroth_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/85_Dyrroth_selection.png"")"
"86","Lylia","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/86_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/86_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/86_Lylia_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/86_Lylia_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/86_Lylia_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/86_Lylia_selection.png"")"
"87","Baxia","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/87_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/87_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/87_Baxia_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/87_Baxia_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/87_Baxia_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/87_Baxia_selection.png"")"
"88","Masha","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/88_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/88_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/88_Masha_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/88_Masha_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/88_Masha_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/88_Masha_selection.png"")"
"89","Wanwan","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/89_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/89_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/89_Wanwan_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/89_Wanwan_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/89_Wanwan_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/89_Wanwan_selection.png"")"
"90","Silvanna","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/90_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/90_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/90_Silvanna_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/90_Silvanna_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/90_Silvanna_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/90_Silvanna_selection.png"")"
"91","Cecilion","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/91_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/91_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/91_Cecilion_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/91_Cecilion_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/91_Cecilion_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/91_Cecilion_selection.png"")"
"92","Carmilla","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/92_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/92_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/92_Carmilla_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/92_Carmilla_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/92_Carmilla_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/92_Carmilla_selection.png"")"
"93","Atlas","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/93_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/93_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/93_Atlas_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/93_Atlas_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/93_Atlas_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/93_Atlas_selection.png"")"
"94","Popol and Kupa","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/94_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/94_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/94_Popol_and_Kupa_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/94_Popol_and_Kupa_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/94_Popol_and_Kupa_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/94_Popol_and_Kupa_selection.png"")"
"95","Yu Zhong","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/95_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/95_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/95_Yu_Zhong_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/95_Yu_Zhong_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/95_Yu_Zhong_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/95_Yu_Zhong_selection.png"")"
"96","Luo Yi","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/96_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/96_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/96_Luo_Yi_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/96_Luo_Yi_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/96_Luo_Yi_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/96_Luo_Yi_selection.png"")"
"97","Benedetta","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/97_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/97_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/97_Benedetta_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/97_Benedetta_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/97_Benedetta_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/97_Benedetta_selection.png"")"
"98","Khaleed","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/98_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/98_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/98_Khaleed_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/98_Khaleed_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/98_Khaleed_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/98_Khaleed_selection.png"")"
"99","Barats","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/99_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/99_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/99_Barats_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/99_Barats_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/99_Barats_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/99_Barats_selection.png"")"
"100","Brody","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/100_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/100_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/100_Brody_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/100_Brody_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/100_Brody_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/100_Brody_selection.png"")"
"101","Yve","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/101_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/101_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/101_Yve_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/101_Yve_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/101_Yve_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/101_Yve_selection.png"")"
"102","Mathilda","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/102_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/102_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/102_Mathilda_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/102_Mathilda_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/102_Mathilda_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/102_Mathilda_selection.png"")"
"103","Paquito","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/103_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/103_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/103_Paquito_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/103_Paquito_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/103_Paquito_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/103_Paquito_selection.png"")"
"104","Gloo","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/104_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/104_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/104_Gloo_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/104_Gloo_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/104_Gloo_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/104_Gloo_selection.png"")"
"105","Beatrix","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/105_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/105_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/105_Beatrix_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/105_Beatrix_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/105_Beatrix_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/105_Beatrix_selection.png"")"
"106","Phoveus","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/106_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/106_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/106_Phoveus_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/106_Phoveus_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/106_Phoveus_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/106_Phoveus_selection.png"")"
"107","Natan","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/107_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/107_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/107_Natan_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/107_Natan_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/107_Natan_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/107_Natan_selection.png"")"
"108","Aulus","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/108_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/108_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/108_Aulus_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/108_Aulus_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/108_Aulus_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/108_Aulus_selection.png"")"
"109","Aamon","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/109_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/109_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/109_Aamon_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/109_Aamon_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/109_Aamon_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/109_Aamon_selection.png"")"
"110","Valentina","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/110_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/110_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/110_Valentina_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/110_Valentina_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/110_Valentina_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/110_Valentina_selection.png"")"
"111","Edith","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/111_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/111_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/111_Edith_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/111_Edith_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/111_Edith_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/111_Edith_selection.png"")"
"112","Floryn","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/112_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/112_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/112_Floryn_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/112_Floryn_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/112_Floryn_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/112_Floryn_selection.png"")"
"113","Yin","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/113_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/113_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/113_Yin_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/113_Yin_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/113_Yin_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/113_Yin_selection.png"")"
"114","Melissa","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/114_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/114_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/114_Melissa_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/114_Melissa_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/114_Melissa_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/114_Melissa_selection.png"")"
"115","Xavier","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/115_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/115_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/115_Xavier_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/115_Xavier_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/115_Xavier_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/115_Xavier_selection.png"")"
"116","Julian","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/116_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/116_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/116_Julian_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/116_Julian_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/116_Julian_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/116_Julian_selection.png"")"
"117","Fredrinn","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/117_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/117_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/117_Fredrinn_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/117_Fredrinn_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/117_Fredrinn_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/117_Fredrinn_selection.png"")"
"118","Joy","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/118_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/118_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/118_Joy_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/118_Joy_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/118_Joy_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/118_Joy_selection.png"")"
"119","Novaria","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/119_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/119_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/119_Novaria_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/119_Novaria_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/119_Novaria_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/119_Novaria_selection.png"")"
"120","Arlott","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/120_CIRCLE.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero/120_CIRCLE.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/120_Arlott_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/120_Arlott_ban.png"")","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/120_Arlott_selection.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_selection/120_Arlott_selection.png"")"
